Label,Id
multi dimensional,1645
platform: device_tracker.fritz,1646
difficulty 3,7531
needed by: rackspace monitoring,1648
needs triage,1649
unimplemented,6068
module: datasets,1135
platform-ios,1141
c code,1654
test-track,1655
backend/agg,1656
resources,1187
component:variable explorer,1658
platform: sensor.otp,1659
platform: media_player.cmus,1660
component: couchbase results backend,1214
type_bug,1662
ppt_parser,1663
exp/expert,1664
portability,1743
skill: content,1243
platform: notify.mailgun,1667
c:executor/task_executor,1668
type:improvement,1669
logistics,1670
state: works for me,1671
nighthawk,1672
platform: sensor.tellduslive,1673
video,1674
odo,1675
show stopper,1676
needs-example-script,1677
should be fixed in ladybugplus,1678
functional test,1679
platform: sensor.metoffice,1680
talk-to: @tjiang11,1681
component: lutron_qse,1682
oemof-core,1683
minor: added api function,1684
python:2,3207
qa bug fix,7540
pantsd,1686
jsbeautifier upgrade,1687
type: announcement,1688
platform: sensor.shodan,1432
major effort level,1690
status/blocked,1691
project: version channel,1692
metric backward incompatibility,1694
rds,1695
platform: binary_sensor.maxcube,7541
technical,1697
involved,1698
data tools,1699
.io.ndk,3209
platform: climate.generic_thermostat,1701
collector: nfsd,1702
ci-and-build,1703
priority/low,1704
opinion,1705
priority: 0 - high,1706
fw30,1707
needs-revision,1708
domains:js,1709
.core,1710
platform: light.mqtt,1711
new-ruleset,1712
reproduce ways,1713
needs: editorial,1714
total disaster!,1715
db reload,1716
ci/testing,1717
tools,1718
impacts-qe,1719
develop branch,1720
eight-compat,4646
waiting-followup,1552
importexport,1723
google-app-engine,1724
devops,1725
next,1726
duplicate,1580
nmi,243
e-easy,1729
question-answered,1607
in-development-branch,1614
c-back,1732
new io class,1733
component:frontend,1734
c: documentation,1735
core: back end,1736
component: units,1737
priority/medium,1738
mkdocs,1739
customer,1740
pyarweb,1741
area:phaser,1742
scope: pdf,1665
reso:fixed,1744
medium term,1745
closed-as-incorrect,1746
new api feature,1747
test suite,7543
mobility-on-demand,1749
c:plugins/connection/network_cli,1750
@low / cleanup,1751
area: tooling,1752
new-library,1753
process,1754
component: worx-landroid,1755
high,1756
schemas,1757
area/idempotency,1758
malware,1759
improves: testing/qa,1760
number blocking,1761
for future,1762
thirdparty/gevent,1763
comp:docs,1764
api: error reporting,1765
phone-compatibility,1766
docstring,1767
notebook,1768
needs fixing,4655
anvil format,1770
string processing,1771
dev: work in progress,1772
port-to-eight,1773
group/documentation,1774
unit_tests,1777
source:auto-report,1778
user action needed,1779
0 - icebox,1780
volunteers,1781
producer,1782
c-packages,1783
platform: device_tracker.ping,1784
plugins/terminal,1785
pending issue template,1786
foi (for our information),1787
docfix,1788
platform: sensor.blink,1789
visualization.wcsaxes,6096
playbook/helpers,1791
topic: parametrize,1792
python3-support,2007
stalled,1794
design-decision,1795
area: testing,1796
p-low,4460
docs,1798
f: crypto,1799
in nightly,1800
docu,1801
newman,1802
waiting on ux,1803
voctocore,1804
lfcns,1805
collector: sqs,1807
resource/aws,1808
g-development,1809
type:cleanup/optimisation,1810
platform: binary_sensor.insteon_plm,1811
component: intelmqdump,1812
queue/blocks-others,1813
documenation,1814
accounts,7554
os: linux,1816
tracer,1817
notfixed,1818
is anime,1819
npm,1820
pr small,1821
beginner,1822
improves: tech debt,1823
top-100,1824
frequency,1825
cpanel,1826
area:speed,1827
component: lutron_caseta,1828
back burner,1829
axml,1830
area: script plugin,1831
to_confirm,1832
plat:osx,1833
state: verified fixed,4664
fix needs verification,1835
type: fix,1836
client/connect,1837
broken tree,1838
tag: event,1839
top-10k,1840
modulegraph,1841
enhancement -- security,1842
fixed but not closed,1843
platform: binary_sensor.mysensors,1844
component: lutron,1845
cantera,1846
effort medium,1847
platform: sensor.snmp,1848
platform: media_player.universal,1849
returncode,1850
failing tests,1851
platform: camera.arlo,1852
status/partial approved,1853
milestone-1.2.0,1854
easy pickins,1856
python3 issue,1857
platform: image_processing.dlib_face_detect,1858
with test,1859
platform: cover.xknx,7562
platform: sensor.envisalink,1861
not-quite-right,6953
painful,1862
platform: sensor.tank_utility,7563
n - patrol data capture,1864
to discuss,1865
type-question,1866
pull: invalid,2431
needs reproducer,1868
[docs] question,1869
tag: memory,1870
topic: css,1871
platform: media_player.clementine,1872
component-htools,1873
.core.event,1874
easy fix,1875
linear algebra,1876
not complete,1877
component: color,1878
type:fr,1879
viewer,1880
c:inventory/yaml,1881
status: needs verification,1882
not-our-bug,1883
gwpy.segments,1884
found in 0.3,1885
documents,1886
how-to,1887
language / spanish,1888
release 0.3,1889
status:accepted,1890
need more info,1891
reloader,1892
soap,1893
persistence,1894
calculus,1895
cli/doc,1896
rules-2.0,1897
plugins/shell,1898
beta 1,1899
beta 2,1900
beta 3,1901
salt-syndic,1902
platform: sensor.broadlink,1903
needschangelog,1904
3rd party support,1905
x: regione sardegna,1906
✘✘✘,1907
keyring,1908
templatetags,1909
phase 2c,1910
topic: java,1911
requirements not met,1912
priority: medium,1913
issue-rfe,1914
manual backport,1915
24 status: ready,1916
merge ready,1917
restrict-addissuecomment-commit,1918
component: alarmdecoder,1919
tag: api: plotting,1920
platform: light.decora_wifi,1921
auto-test,1922
topic: ruby,1923
skill: html,1924
type_improvement,1925
24hr+,1926
not possible,1927
component: xknx,1928
fsevents-c,1929
bug-in-external-lib,1930
directive,1931
severity - critical,1932
rows.fields,1933
☼ enhancement,1934
platform: device_tracker.unifi,1935
pr exists,1936
platform: switch.edimax,1937
priority:critical,1938
import started,976
oauth2,7572
l3:difficult,1941
p0 bug,1942
waiting for more information,1943
target: database,1944
p-noteview,1945
requires technical check,1946
module: subs,1947
deprecation issue,3056
status-done,1949
type:platform,1950
c: treeview,1951
bug:medium,1952
logbook,1953
summer project,3253
feature_pull_request,1955
microsoft office support,2966
depends on other project,1957
type: refactor,1958
travis,1959
feature: replays,1960
license scan,7575
t:enhancement,1962
cdk2-beta3-rc1,1963
new contribution,1964
priority : medium,1965
migrations,1966
tablestream,1967
slack,6221
effort-days,1968
email,1969
topic - user-scheme,1970
g-documentation,1971
phase 2d i18n,1972
qt5,1973
hackillinois 2017,1974
build-environment,1975
in-review,1976
development flow,1977
solvers.dsolve,1978
configuration,1979
area/docs/generation,1980
tls,1981
component:i18n,1982
level/dockerclient,1983
component-writers,1984
threat-model,1985
needs docs,1986
platform: sensor.mvglive,6129
platform: sensor.htu21d,6966
etl,1988
etm,1989
ci,1990
platform: light.lifx,1991
ca,1992
other enhancement,1993
dataframe,1994
priority-verylow,1995
awaiting feedback,1996
core/vault,1997
modeling,4686
selling,8442
jira: closed,1999
chromium,2000
digital_ocean,2001
8.0,2002
junior job,2003
verilog_translation,7687
topic: perl,2004
browser compatibility,2005
topic - download,2006
pr: work in progress,2008
need contributor,2009
platform: binary_sensor.xiaomi,4690
cat:ikhal,2012
platform: fan.zwave,3262
graphics,2014
web-server,2015
p-desirable,2016
dst-0.5,2017
c:plugins/plugin_loader,2018
task: new feature,2019
mediumpriority,3314
support:certified,2021
tokentype,2022
source: support-request,2023
component: prometheus,2024
component: arlo,2025
cve,2026
google code-in,2027
sad!,5578
aesthetics,2029
solvers.rsolve,2030
second review needed,2031
c:parsing/data_loader,2032
hardware,2033
minute mode,2035
bug prevention,2036
server/db,2037
talk-to: @vojtechjelinek,7587
platform: light.rfxtrx,2039
io.misc,2040
needs_patch,2041
flaky-tests,340
android,2043
sp/2,2044
testing/process,2045
needs information,2046
component:sensors,2047
4 - reviewing,2048
platform: sensor.file,7589
resolved - see info,2050
v1,2051
importance/trivial,2052
php,2053
stgroups,2054
pri:high,2055
polys,2056
priority 2016,2057
opinion needed,2058
component:cli,2059
status/available,2060
5.2.1,6141
command,2062
filesystem,2063
audio,2064
block rendering,2065
platform: device_tracker.geofency,2066
pr welcome,2067
yamltodb,2068
web,2069
contrib: assigned,2070
closed-pr,2071
affects_1.7,2072
lattice,2073
affects_1.5,2074
cosmetics,2075
platform: emulated_hue.hue_api,2076
logspout,2077
gui_testing,2078
installation and packaging,2079
affects_1.9,2080
affects_1.8,2081
n - range dome analysis,2082
r: duplicate,2083
p-essential,2084
app-not-loading,6144
schema generation,2086
type: failure arch specific,2087
needs-more-information!,2088
backported_3.5,2089
backported_3.4,2090
backported_3.7,2091
backported_3.6,2092
backported_3.3,2093
loader,4699
debatable,2095
c:playbook/become,2096
won't-fix,2097
goals: reduce ids noise,2098
roadmap/maas-introspection,2099
rover-wiki,2100
platform: media_player.nad,2101
django-1.9,4702
pleaseverify,2103
low_hanging_fruit,2104
new-feature,2105
priority medium,2106
component: signing,2107
config error,2108
resolution:obsolete,2109
c:inventory/script,2110
component-visualization,2111
component: verisure,2112
platform: fan.insteon_local,2113
i - lu,2114
voluptuous,2115
schedule,2116
module: change,2119
component: mailgun,2120
component: celerybeat,2121
platform: linux,2122
blas-lapack-scalapack,2123
file infos,2124
topic - freeze,2125
insufficient,2126
issue type: documentation,2127
software,2128
openstudio,2129
component: cli,2130
inventory/host,2131
cinbase,2132
olevba,2133
qmake,2134
stream behavior,2135
virtualbox,2136
component-configuration,2137
area: production installer,2138
stable/2.8.x,2139
good as first pr,2140
more_info_required,2141
pr_needs_update,7604
9.0,2143
out of project scope,6156
area/system,7606
delivery,2146
platform: media_player.openhome,2147
status: ready for merge,2148
2 - do,2149
module_utils/basic,2150
compute,2151
harvester,2152
mep14,2153
difficulty: novice,2154
official,2155
mep12,2156
mep13,2157
platform: light.rflink,2610
component: integrations,2158
apns,2159
books,2160
need to be backport-ed to master,2162
distribution,2163
informational,2164
vulnerability-assessment,2165
future work,2166
platform: light.xknx,2167
area: units,2168
platform: light.yeelight,2169
platform: remote.demo,2170
dayone,7613
in analysis,2172
feature overview,2173
bug-beancount,2174
severity:1-critical,7437
support request,2175
status: marked for rejection,2176
area: portico,2177
sep needed,7921
new scraper,2178
better patch needed,6159
backport potential,2180
e:python-3.3,7616
p0:snsapi,6160
ruleset-bug,2183
privacy/security/encryption,2184
stable/2.0.x,2185
arbiter,2187
api: language,2188
content/needed,2189
coding & infrastructure,2190
category: base model,2191
wx3,2192
code sprint,2193
platform: sensor.bitcoin,2194
rule,2195
needs reproduction,2196
area: watcher,2197
dogstatsd,2198
wouldn't it be nice if,2199
priority-1-normal,2200
high-value,2201
cws,6163
status/need-info,2203
msc-thesis-work,2204
disable-while-busy,7490
effort: very high,2205
to-be-confirmed,2206
pr do not merge,2207
python api,7618
deprecation removal,2209
status:to be verified,2210
difficulty-hard,2211
{planning},2212
programming_style,2213
lts api,2214
area/tools,2215
kind/rfe,2216
platform: weather.yweather,2217
on hiatus,2218
spec,2219
response-needed,2220
2 - ready,3296
youtube-dl,2222
minor enhancement,2223
waffle:ready,2224
skill: perl,2225
component: bots,2226
exporters,2227
tagging,2228
component: security,7336
size: feature,2229
easy / quick to implement,2230
platform: climate.tesla,2231
potential jrct,2232
comp-datasets,2233
supervisorctl,2234
upload,2235
platform: sensor.command_line,2236
needs-sqlalchemy0.8.0,7451
legacy bug,2237
component: web extensions,2238
request for information,2239
website/server,2240
status: needs triage,2241
addons/storage,2242
specs,2243
importance/high,2244
v3.1.1,2245
high severity,2246
incompatible,2247
+,2248
dogstream,2249
status: in progress,2250
continuum question,2251
c:daemon,2252
mac os,2253
do-not-merge,2254
bug-fix,3301
need inspection,2256
master-branch,8130
jessie,7626
config_tests,2259
new-command,2260
platform: alarm_control_panel.envisalink,2261
☒ outdated,2262
new contributor friendly,2263
affects core,7629
t-enhancement,2265
f: userinterface,2266
postponed,2267
topic: d&p deplymt perf,2268
python code only,2269
waiting-response,2270
instr,2271
quite-easy,2273
need testing,2274
platform: sensor.tube_state,2275
platform: climate.mysensors,2276
collector: jolokia,2277
c2t2,2278
upstream-enhancement,2279
package novice,2280
need-review,2281
shipit,2282
bundles,2283
new component,2284
orchestrator/mesos,4731
x: amnesty,2286
platform: switch.rest,2287
platform: cover.lutron_caseta,2288
platform: binary_sensor.tesla,2289
baremetalrestore,2290
blocking,2291
tech discussion,2293
executor/task_queue_manager,2294
python 2,2295
python 3,2296
player,2297
component: intelmqctl,2298
in feature queue,2299
component: tts,2300
platform/windows,2301
transparency,2302
tnl,2303
scripting,2304
component: pyart.core,2305
rep locator,2306
new features,2307
rpath,2308
scope/large,2309
in-work,2310
waiting for yowsup 2,2311
component: pylibzfs_core,2312
platform: sensor.netatmo,2313
needed by: autoscale,2314
validated,2316
0.1.5,2317
not blocked,2318
type: docs,2319
verify,2320
module_utils/azure_rm_common,2321
html search,2322
test quality,2323
pending: internal,2324
more-info-needed,2325
patch available,2326
type/codestyle,2327
tcode-1,2328
after,2329
schema change,2330
arch,2331
magento plugin,2332
size: medium (2-3),2333
request to close,2034
sparql,2335
platform: sensor.buienradar,2336
pr-accepted,2337
needs-investigation,2338
platform: remote.itach,3315
triggering,2340
user-submitted,2341
semver: major,2343
x: regione toscana,3318
nsfw,2345
small decision,2346
dev: frontend,2347
example-project,2348
recreational,2349
specific node info,2350
production,2351
platform: switch.rachio,2352
easy picking,2353
build issues,2354
refactoring,2355
topic-affects-strict-optional,2356
platform: cover.mqtt,2357
pgi,6191
mrknowtv,2358
dulwich,3320
release blocking,2360
oxygen,2361
changelog,2362
l,2363
prio:mid,4918
feeds,2365
classifier,2366
ds building addresses,2367
classification:crash/hang/data loss,2368
support:community,4744
status:new,2370
aerodynamics,2371
platform: light.zha,2373
needs_testing,2374
hosted,2375
backend:virtual,2376
component: issues,2377
shellcode,2378
playbook/task,2379
network,2380
has merge conflicts,2381
django 1.10,2383
platform: conversation.textfile,6825
status-externaldependency,7654
discussion/long-term,2385
module request,2386
component: maxcube,2387
gh review: review needed,2388
app:termsofservice,2389
unfixable,2390
recordstore module,2391
c:cli/galaxy,2392
documentation error,2393
language / swedish,2394
io google,2395
scipy.ndimage,3324
test-network,2397
source/cli,2398
swagger ui,2399
configservice,2400
chameleon_v1,2401
a-translations,2402
cat: server compat,2403
new-datatransfer-protocol,2404
system,2405
meshes,2406
platform: sensor.ups,2407
usability / ux,2408
fdev api,2409
core cli behavior,7658
platform: sensor.dte_energy_bridge,6204
status: available,2412
can't fix,6205
acepted,2414
rejected,2415
platform: cover.opengarage,2416
x: oziveni.cz,6206
pr: author's turn,2418
syslog,7661
c: startup scripts,2420
component: upnp,6208
platform: sensor.history_stats,2423
hacking,2424
rewrite,2425
platform: climate.honeywell,2426
pri:wish,2427
milestone-release0.055,2428
design-review,2429
c:playbook/task,2430
not soon,2432
component: prompts,2433
user experience,2434
self-defense,2436
platform: switch.zwave,2437
indexes,2438
subjects,2439
device: genn,2440
platform: binary_sensor.doorbird,2441
error-messages,2442
c-unpackers/vistrails,2443
easy-to-fix,2444
area: mappings,2445
scripts,2446
0.1 - barium,2447
effort-low,2448
grave,2449
pull-request-welcome,2450
sprint-friendly,2451
voting,2452
python version: python 2,2453
python version: python 3,2454
platform: lock.nuki,2455
s:duplicate,2456
playbook/task_include,2457
awaiting release,2458
7.0,2459
needs testcase,2460
googlework,2461
n - geonames locator,2462
buildbot,2463
import_export,2464
needsfeedback,2465
level: expert,2466
usufy,2467
implementation,2468
prio:4-critical,2469
aspect: tree,2470
qa complete,2471
.io.nlloc,2472
setup.py,2473
c:module_utils/basic,2474
newmatik.io,2475
topic: haskell,2476
platform: cover.abode,3342
level:hard,2478
de,2479
db,2480
dc,2481
pending user feedback,2482
watson,2483
.io.css,2484
kind/question,2485
ready to close,2486
dq,2487
component: citybikes,4763
astroid brain,3345
tag: typescript,2490
emr,2491
platform: sensor.darksky,2492
workflows: mistral,2493
new-test-or-feature,2494
new-module,2495
blocked-on-upstream,2496
scipy.cluster,2497
site-support-request,2498
analytics,2499
depends,2500
discussions,2501
component: mqtt_statestream,2502
c# 项目,2503
multi-member districts,2504
copyright scan,2505
core extraction,2506
encounters,2507
platform: sensor.tesla,2508
component: mongodb results backend,2509
terms,2510
wb,2511
wa,2512
prj-global,2513
ctypes,2514
priority-hi,2515
status/review,2516
packages,2517
wx,2518
resource manager,2519
c:playbook/task_include,2520
status: review needed,2521
handler: signalfx,3351
content/wrong,6226
x-failed-removal,2524
#regression,2525
deps bug,2526
talk-to: @oishikatta,2527
area: calc,1472
issue type: enhancement,2528
area/scale,2529
bug-critical,2530
f - all,2531
type: independent-feature,2532
c:playbook/taggable,5914
trunk,3354
topic: ux docs cmd api driver,2534
usable auth,2535
component: homematic,7680
topic: collection,2537
status/approved,2538
needs docs and/or changelog,2539
tag: webruntime,4771
epic: remove-cobra-solvers,2541
platform: climate.toon,2542
component: alarm_control_panel,2543
user-error,2544
chemkin,2545
more work,2546
platform: climate.homematic,2547
needs-ok-to-test,2548
platform: switch.broadlink,2549
resolution-question,2550
lockup,2551
needs expert opinion,2552
on hold,2553
breaking changes,2554
bug / issue,2555
alpha color,2556
0.19,2557
vo.conesearch,2558
sysadmin,2559
l0:easy,2560
type: feature (major),2561
code refactor,2562
hostapd,2563
bug:normal,2564
platform: scene.lifx_cloud,2565
semver:major,2566
easy starters,2567
repo: unilangs,2568
c-unpackers/vagrant,2569
area/docs/ux,2570
size: lg,2571
severity:2-major,2572
type: ux,2573
c:playbook/role/*,2574
pull requests welcome,2575
context:engine,2576
pesquisas técnicas,2577
component: nuimo_controller,7916
cla-required,2579
component: codegen,2580
v1.18,2581
confirmed,2582
waiting-for-3rd-party,2583
topic: c,2584
platform: binary_sensor.bayesian,2585
touch screen support,2586
mrepo,2587
f: license,2800
topic: r,2589
content-related bug,2590
component: rpi_pfio,3361
perimeter,2592
unready,2593
area: left-sidebar,3362
fuse,2595
n - helicopter landing zone suitability,2596
part-doc,2597
missing-tests,2598
size/l,4781
3 - needs review,2600
contributor wanted,6238
performance metrics,2602
key expiry,2603
client,2604
feature added,2605
component: tradfri,4783
c:cli/,2607
please provide python and pytg version,2608
platform: vacuum.dyson,2609
waiting for upstream,6826
pycon2016 sprint,2611
best practice,2612
visualization,2613
hardening,6007
opencl,2614
all-components,2615
board,2616
component: legacy frontend,2617
long term enhancement,2618
difficulty: low,2619
priority:medium,2620
prio: critical,2621
platform: switch.modbus,2622
firecloud,2623
rna,2624
type:organization,2625
service-issue,2626
ux / frontend,2627
gui v3,7461
webend,2628
lco,2629
1 - todo,2630
daysim,2631
no lint errors,2632
getting-started,2633
platform: light.insteon_plm,2634
tag:cli-search,2635
c:playbook/play_context,2636
mit,6190
quick fix,2638
pyside bug,2639
sparse,2640
security,2641
task: ux update,2643
needs_revision,2644
version: 4.0,2645
aspect: other,2646
library bug,2647
1 - normal,7700
type-new-project,2649
1 - backlog,2650
highpriority,2651
webp,2652
db-configuration,2653
severity: major,2654
imported-from-sourceforge,2655
importance: low,2656
backwards incompatible,2657
comments,2658
flight dynamics,2659
custom-viewer,2660
c:inventory/host,2661
non-dev,2662
decision-needed,2663
k-optimization,2664
marketing,2665
ssh_config,2666
component: sdk,2667
needtriage,2668
schema-validation,2669
in-testing,2670
status-blocked,2671
code style,2672
needs a testcase,2673
kicad,2674
upstreambug,2675
low-prio,2676
brown paper bag,2382
importance/critical,2678
status:closed,2679
area/upstream,2680
pr easy review,2681
component: zwave,2682
not reproducible,2683
type: bite-sized,2684
compression,2685
waf,2686
legislation,2687
for discussion,6252
category: collector,2689
editions,2690
release branch,1032
level-firmware,2692
waiting reply,2693
.io.gse2,2694
plugins/connection/network_cli,2695
platform: opencv_classifiers.haarcascade_frontalface_default.xml,2696
reso:completed,2697
tim-ui,2698
requires investigation,2699
customer issue,2700
absent,2701
platform-linux,2702
c-xs,2703
human-resources,2704
tv-provider-account-needed,2705
tests-needed,2706
input wanted,2707
area/docs,2708
platform: device_tracker.linksys_smart,2709
future django,3374
optimisation,2711
platform: emulated_hue.upnp,2712
low effort level,2713
do-not-merge/work-in-progress,6255
:track management,2715
job scheduleing component,2716
archive,2717
physical,2718
t: enhancement,2719
collector: memcached,2720
refactor,2721
holding,2722
test,2723
z backport 2.1.3,2724
type/enhancement,2725
z backport 2.1.4,2726
fixed for next release,2727
immediate,7868
update,2728
needs-triaging,2729
browser: mobile safari,2730
detox,2731
focus - usecase,2732
move-to-stackoverflow,2733
interval,2734
modules,2735
waiting-for-fixes,2736
concept,2737
requires-changes,2738
holonomic functions,2739
fizzled out,2740
global,2741
speed-up,2742
port forwards,2743
installation/packaging,2744
dalton,2745
type/documentation,2746
new-version-fixes,2747
milestone-0.6.0,2748
milestone-0.6.1,2749
waiting for merging,2750
layers,2751
c:playbook/play,2752
platform: media_player.cast,2753
t5:question,2754
graph,2755
status/abandoned,2756
fixed in 0.5,2757
platform: config.script,7186
jvm,2758
idée,2760
tool: polypen,2761
status: fix-provided,4428
add-to-knack,2763
status:patcheswelcome,2764
status: wrong_branch,6667
cloudstack,2765
topic-plugins,2766
needed: documentation,2767
apbs,2768
code organization,2769
gui,2770
audiofocus,2771
swaggerpy12,2773
c:module_utils/,2774
https issue,2775
local dpxdt,2776
type: api change,8156
功能需求,2777
focus - serialisation,2778
platform: sensor.influxdb,2779
file closing,2780
installationdocs,2781
comp-docs,2782
hdfs,2783
target: ci loop,2784
safe templates,2785
trivial,2786
response-requested,2787
component: sphinxext,2788
priority-moderate,2789
kind - duplicate,2790
b-bug,2791
db change,2792
adopt_me,2793
change,2794
candidate for closing,2795
hdf5,2796
got issues,2797
resolved.duplicate,2798
ekr,2799
platform: sensor.toon,2801
mentored/pair available,2802
build process,2803
manufacturing,2804
sbir-year-1,2805
sbir-year-2,2806
entities,2807
status: rfc,2808
type: outreach,2809
platform: camera.opencv,2810
https,2811
platform: sensor.fastdotcom,6270
lgtm,2813
build problem,2814
notmyfault,2815
entrance,2816
platform: binary_sensor.envisalink,4811
awaiting author contribution,2817
needs docstring,2818
platform: light.osramlightify,2819
♫ enhancement,2820
platform: conversation.action,2821
cat ii,2822
status:duplicate/28503166,2823
ctfs,2824
c:lib,2825
branch: price-list-analysis,2826
non-replicable,2827
pri:urgent,2828
area: windows,2829
.clients.neic,2830
kind/enhancement,2831
submodule-notebook,2832
status: non-issue,2833
area:documentation,2834
type-cleanup,2835
serviceattn,2836
s: critic,2837
spm,2838
spa,2839
platform: switch.tplink,2840
projectmemorysanitizer,2841
needs adjustments,2842
knowls,2843
discussion,2844
bug fix,2845
platform: cover.homematic,2846
platform: sensor.mysensors,2847
platform: sensor.attributes,6275
tag:documentation,2849
labeling question,2850
odf stylesheet,2851
status: needs review,3405
difficulty/high,2853
type: feedback,2854
minor feature,2855
status:need more info,2856
roadmap/add-ons,2857
compatibility,2858
needed by: cloud control panel,2859
low-hanging fruit,8426
topic - check,2861
futures,2862
sklearn-compatibility,1939
major todo,2864
needed: patch,2865
microsoft-windows,3407
pipe dream,5591
corner-case,2867
gae support,2868
awaiting prioritization,2869
tagger,2870
res-inactive,2871
platform: sensor.fixer,2872
yamlimporter,2873
high_prio,2874
course-staff-request,2875
¡blocking!,2876
backport-0.5.1,6280
forms,2878
yaml,2879
blacklists,2880
component: emulated_hue,2881
no-review-required,2882
low hanging fruit,2883
x: peruleaks,2884
don't merge,2885
magpis,7738
question-or-proposal,2887
now,2888
discuss,2889
c-core,2890
backward-incompatible,2891
provider:kubernetes,2892
tag: component: build,2893
top-1m,2894
top-1k,2895
platform: light.mystrom,2896
topic-union-types,2897
component/test-infrastructure,2898
em,2899
domain,2900
en,2901
waiting for release,2902
tag: layout,2903
gaussian,2904
ec,2905
ops/deployment,2906
techops,1067
pending_action,8727
utilities.autowrap,2909
scipy.signal,2910
platform: switch.rpi_rf,2911
es,2912
wont-fix,2913
code lgtm2,2914
code lgtm1,2915
app-scheduleviewer,2916
oemof-solph,2917
entify,2918
verified:yes,19
c-tracer (c),2920
zreleased - 2016.11.8,2921
type:idea,2922
platform: media_player.volumio,2923
zreleased - 2016.11.1,2924
zreleased - 2016.11.2,2925
zreleased - 2016.11.3,2926
zreleased - 2016.11.4,2927
zreleased - 2016.11.5,2928
zreleased - 2016.11.6,2929
zreleased - 2016.11.7,2930
csvkit,2931
dependencies,2932
tag: notebook,2933
component: pilight,68
debian-bts,2935
topic: swift,2936
topic - unnamed reqs,2938
f: marketing,2939
digitization,2940
idea for discussion,2941
gibson,6292
needs_review,2943
resolution/wontfix,2944
nist,2945
external-software-interaction,114
api/client update,2947
platform: climate.demo,2948
platform: binary_sensor.hikvision,118
os/apple,2950
area/networking,2951
closed: duplicate,136
variables,2953
status:not-reproducible,2954
orchestrator/k8s,2955
impossible,2956
utils/vars,175
angular,2958
a-mp,2959
failing test,2960
categorical,2961
pr awaited,2962
defer,4481
topic-depends-on-pep-change,2964
severity: normal,2965
status:help wanted,4832
component:api,2968
error reporting,2969
result: fixed,2970
priority: normal,6297
platform: automation.state,2972
area: onboarding,2973
comp-base,2974
centroids,2975
waiting for external,2976
not server root,2977
works with catkin_make_isolated,2978
off topic,2979
pending-feedback,2980
fueature-request,2981
bug in jedi,2982
cve-2017-9791,3420
no auto,2984
odf backend,2985
bugs,3423
component: rabbitmq broker,2987
image processing templates,7752
discussion-needed,2988
numerics,2989
wcs,2990
component: mycroft,2991
st:test-and-merge,2992
req-from-user,2993
can't repro,421
q&a,2995
platform: climate.zwave,2996
on-hold,2997
impossible?,2998
fixed-need-testing,2999
platform: binary_sensor.zha,1611
demande-de-fonctionalité,3001
hotfix,3002
content/out-of-date,3004
needs code review,3005
archive file,3006
platform: sensor.rflink,1642
viewmodes,3007
need-sample,3008
mid-pri,3450
subject:vm,3009
new-dataprovider-portal,3010
maint,3011
incomplete (need more info),3012
priority: urgent,3013
upgrade,590
dev: ready to merge,3016
webapps,598
component: telegram_webhooks,3018
improvement proposal,6303
new_module,3020
platform: sensor.systemmonitor,613
c-mashups,3022
routing,6304
component: installer,3024
collector: diskspace,3025
{review},3026
backburner,3027
not-for-master,3028
documentation-needed,3029
contributor friendly ♥,3030
os: gnu/linux,3031
type/bug,3032
b - known issue,705
component-buildbot,3034
c:plugins/lookup,3035
affects: website,3036
c++,3037
app:cfclient,3038
new silo,3039
s3syncstrategy,3040
development discussion,3041
nextnext,3042
state:waiting,3043
f - operational graphics,3044
milestone:0.11.10,3045
version1.1,3046
milestone:0.11.12,3047
priority-mid,3048
threadstats,3049
topic:events,3051
profile versioning,792
priority:low,3053
status/needs design,3054
linuxdiagnostic,3055
status:needs tests,1948
core/mesos,3057
collector: mail,7765
3,3059
post wooey/djangui merge,3061
platform: sensor.mopar,3062
import,3063
grand rewrite,3064
needs thoughts,3065
our-children-will-read-this,3066
notice,3067
category: highest impact tasks,3068
blocked by other work,7767
c:cli/console,3070
optimisation/cleanup,3071
needs: documentation,3073
req: amara staff,3074
user-callback,3075
installation,3076
awaiting-feedback,3078
component: dyson,4850
c: repository,3080
n - incident analysis,3081
groupby,3082
external-bugs,954
2/3 compat,3084
pyqode,3085
overview,963
35 needs: rebase,3088
mirroring,3089
exploit,3090
.io.segy,986
learning,3092
needed by: rackspace cdn,3093
kind/support,3094
collector: nvidia_gpu,3095
pri:bug,3096
platform: opencv_classifiers.haarcascade_frontalface_alt_tree.xml,3097
build / packaging,3098
3 - now,3099
0.6.0,3100
c:parsing/splitter,1033
#formatting,3102
umbrella project,3103
platform: sensor.asterisk_mbox,3104
affects: documentation,3105
needs-confirmation,1064
platform: binary_sensor.velbus,3107
external,3108
scipy.lib,3109
component:documents,3110
ruby,3111
contribution-welcome,3112
platform: sensor.openweathermap,3113
0.6.x,3114
platform: sensor.xknx,3115
developing,3116
api: monitoring,3117
py3.5,3118
account-needed,3119
editorial,1134
kind - invalid,3121
type-bug,3122
platform: fan.dyson,3123
suse,3124
programming mission,3125
c:b:wm,3126
utils,3127
working as designed,3128
relationship-related,3129
orchestrator/openstack,3130
verified:no,3131
long term,1198
datastore,3133
texinfo,3134
develop,3135
media,3136
status:notrepeatable,3137
migrations-included,3138
11.0,3139
phase: planning,3140
pr-needs-big-green-button-pushed,3141
★☆☆,4858
